stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:41:10377:0:2","Bernstein im Bgld Graben","47.40863106","16.26371974","1092","","","Level 0","2"
"at:41:10380:0:1","Redlschlag Abzw. Redlshöhe","47.43796247","16.27622429","1092","","","Level 0","1"
"at:41:10380:0:2","Redlschlag Abzw. Redlshöhe","47.43769513","16.27637700","1092","","","Level 0","2"
"at:41:10382:0:1","Mattersburg Gymnasium","47.73654083","16.40062299","1046","","","Level 0","1"
"at:41:10388:0:1","Steinbach im Bgld Ortsmitte","47.47382960","16.31444761","3528","","","Level 0","1"
"at:41:10388:0:2","Steinbach im Bgld Ortsmitte","47.47361708","16.31368404","3528","","","Level 0","2"
"at:41:10389:0:1","Lebenbrunn Kirche","47.46259528","16.30170949","1084","","","Level 0","1"
"at:41:10389:0:2","Lebenbrunn Kirche","47.46248596","16.30165560","1084","","","Level 0","2"
"at:41:10391:0:1","Kogl im Bgld Kirche","47.44581221","16.29900557","1084","","","Level 0","1"
"at:41:10391:0:2","Kogl im Bgld Kirche","47.44503458","16.29853844","1084","","","Level 0","2"
"at:41:10392:0:1","Pilgersdorf Ägydiplatz","47.44098221","16.34957173","1084","","","Level 0","1"
"at:41:10392:0:2","Pilgersdorf Ägydiplatz","47.44081209","16.34994004","1084","","","Level 0","2"
"at:41:10394:0:1","Bubendorf B55","47.42875638","16.35636300","1087","","","Level 0","1"
"at:41:10394:0:2","Bubendorf B55","47.42947956","16.35604859","1087","","","Level 0","2"
"at:41:10395:0:1","Bubendorf Ortsmitte","47.42743762","16.34704747","1087","","","Level 0","1"
"at:41:10395:0:2","Bubendorf Ortsmitte","47.42737077","16.34734391","1087","","","Level 0","2"
"at:41:10397:0:1","Weißenbachl B50","47.39222605","16.34545745","1087","","","Level 0","1"
"at:41:10397:0:2","Weißenbachl B50","47.39208010","16.34554728","1087","","","Level 0","2"
"at:41:10398:0:1","Langeck im Bgld Kirchengasse","47.40279443","16.37338607","1079","","","Level 0","1"
"at:41:10398:0:2","Langeck im Bgld Kirchengasse","47.40299507","16.37430235","1079","","","Level 0","2"
"at:41:10400:0:1","Deutsch Gerisdorf B55","47.41776773","16.36562463","1087","","","Level 0","1"
"at:41:10400:0:2","Deutsch Gerisdorf B55","47.41785283","16.36571446","1087","","","Level 0","2"
"at:41:10400:0:3","Deutsch Gerisdorf B55","47.41734831","16.36552581","1087","","","Level 0","3"
"at:41:10401:0:1","Deutsch Gerisdorf Ortsmitte","47.41354305","16.36275002","1087","","","Level 0","1"
"at:41:10402:0:1","Hochstraß im Bgld Ortsmitte","47.42861053","16.40433303","1079","","","Level 0","1"
"at:41:10402:0:2","Hochstraß im Bgld Ortsmitte","47.42873207","16.40431507","1079","","","Level 0","2"
"at:41:10403:0:1","Lockenhaus Abzw. Hochstraß","47.41497158","16.40780951","1079","","","Level 0","1"
"at:41:10403:0:2","Lockenhaus Abzw. Hochstraß","47.41518433","16.40736036","1079","","","Level 0","2"
"at:41:10404:0:1","Lockenhaus Neugasse","47.41278926","16.41229211","1079","","","Level 0","1"
"at:41:10404:0:2","Lockenhaus Neugasse","47.41278926","16.41258855","1079","","","Level 0","2"
"at:41:10406:0:1","Lockenhaus Hauptplatz","47.40681934","16.41808624","1079","","","Level 0","1"
"at:41:10407:0:1","Piringsdorf Volksschule","47.44684498","16.41555299","1085","","","Level 0","1"
"at:41:10407:0:2","Piringsdorf Volksschule","47.44672348","16.41564282","1085","","","Level 0","2"
"at:41:10408:0:1","Piringsdorf Rabnitzstraße/Reitwiesen","47.44968196","16.41830184","1085","","","Level 0","1"
"at:41:10408:0:2","Piringsdorf Rabnitzstraße/Reitwiesen","47.44966981","16.41802336","1085","","","Level 0","2"
"at:41:10410:0:1","Piringsdorf B50/Reitwiesen","47.44973663","16.42211069","1085","","","Level 0","1"
"at:41:10410:0:2","Piringsdorf B50/Reitwiesen","47.44990673","16.42267663","1085","","","Level 0","2"
"at:41:10414:0:1","Weingraben Hauptplatz","47.51420472","16.36392681","1075","","","Level 0","1"
"at:41:10414:0:2","Weingraben Hauptplatz","47.51408944","16.36372918","1075","","","Level 0","2"
"at:41:10414:0:3","Weingraben Hauptplatz","47.51442314","16.36375613","1075","","","Level 0","3"
"at:41:10415:0:1","Weingraben Untere Hauptstraße","47.51240270","16.36905619","1075","","","Level 0","1"
"at:41:10415:0:2","Weingraben Untere Hauptstraße","47.51226922","16.36896636","1075","","","Level 0","2"
"at:41:10420:0:1","Oberrabnitz Kirche","47.49292243","16.35425196","1071","","","Level 0","1"
"at:41:10420:0:2","Oberrabnitz Kirche","47.49287387","16.35439569","1071","","","Level 0","2"
"at:41:10421:0:1","Schwendgraben Friedhof","47.47130968","16.35538383","1071","","","Level 0","1"
"at:41:10421:0:2","Schwendgraben Friedhof","47.47147970","16.35551858","1071","","","Level 0","2"
"at:41:10425:0:1","Piringsdorf Wehrgasse","47.44810250","16.41349585","1085","","","Level 0","1"
"at:41:10425:0:2","Piringsdorf Wehrgasse","47.44827868","16.41341500","1085","","","Level 0","2"
"at:41:10426:0:1","Steinberg/Rabnitz Untere Hauptstraße","47.47337420","16.48885552","1088","","","Level 0","1"
"at:41:10426:0:2","Steinberg/Rabnitz Untere Hauptstraße","47.47352600","16.48877467","1088","","","Level 0","2"
"at:41:10428:0:1","Steinberg/Rabnitz Sonnriegel Süd","47.47833480","16.49390405","1088","","","Level 0","1"
"at:41:10428:0:2","Steinberg/Rabnitz Sonnriegel Süd","47.47831658","16.49393100","1088","","","Level 0","2"
"at:41:10430:0:1","Mitterpullendorf Kleine Gasse","47.49196947","16.51522107","1083","","","Level 0","1"
"at:41:10430:0:2","Mitterpullendorf Kleine Gasse","47.49184200","16.51571514","1083","","","Level 0","2"
"at:41:10432:0:1","Unterpullendorf Ortsmitte","47.47531721","16.54152374","1072","","","Level 0","1"
"at:41:10432:0:2","Unterpullendorf Ortsmitte","47.47531721","16.54182917","1072","","","Level 0","2"
"at:41:10433:0:1","Unterpullendorf Günser Straße","47.47317382","16.54638363","1072","","","Level 0","1"
"at:41:10433:0:2","Unterpullendorf Günser Straße","47.47338027","16.54602430","1072","","","Level 0","2"
"at:41:10434:0:1","Unterloisdorf Kirche","47.43720903","16.53199262","1081","","","Level 0","1"
"at:41:10434:0:2","Unterloisdorf Kirche","47.43689915","16.53170516","1081","","","Level 0","2"
"at:41:10436:0:1","Mannersdorf/Rabnitz Volksschule","47.42865915","16.52751901","1081","","","Level 0","1"
"at:41:10436:0:2","Mannersdorf/Rabnitz Volksschule","47.42873815","16.52786935","1081","","","Level 0","2"
"at:41:10437:0:1","Unterloisdorf Volksschule","47.43483319","16.53586436","1081","","","Level 0","1"
"at:41:10437:0:2","Unterloisdorf Volksschule","47.43488788","16.53595419","1081","","","Level 0","2"
"at:41:10441:0:1","Klostermarienberg Feuerwehr","47.42236890","16.56491587","1081","","","Level 0","1"
"at:41:10441:0:2","Klostermarienberg Feuerwehr","47.42216225","16.56419722","1081","","","Level 0","2"
"at:41:10442:0:1","Unterloisdorf Ortsmitte","47.43565958","16.53476841","1081","","","Level 0","1"
"at:41:10442:0:2","Unterloisdorf Ortsmitte","47.43570212","16.53485824","1081","","","Level 0","2"
"at:41:10444:0:1","Langental Kirche","47.50340383","16.54362580","1124","","","Level 0","1"
"at:41:10445:0:1","Glashütten bei Langeck Feldgasse Ost","47.37450802","16.38364483","1079","","","Level 0","1"
"at:41:10445:0:2","Glashütten bei Langeck Feldgasse Ost","47.37447761","16.38369873","1079","","","Level 0","2"
"at:41:10446:0:1","Glashütten bei Langeck Florianigasse","47.37794504","16.38205481","1079","","","Level 0","1"
"at:41:10448:0:1","Unterschützen Kirche","47.32220727","16.20243667","1091","","","Level 0","1"
"at:41:10449:0:1","Rechnitz Hauptplatz","47.30533679","16.44056209","1109","","","Level 0","1"
"at:41:10449:0:2","Rechnitz Hauptplatz","47.30471547","16.44127176","1109","","","Level 0","2"
"at:41:10449:0:3","Rechnitz Hauptplatz","47.30478247","16.44086752","1109","","","Level 0","3"
"at:41:10450:0:1","Unterschützen Süd","47.31600784","16.20576044","1091","","","Level 0","1"
"at:41:10452:0:1","Rotenturm an der Pinka Abzw. Eisenzicken","47.26529507","16.25156554","1125","","","Level 0","1"
"at:41:10453:0:1","Oberwart Hauptplatz","47.28769316","16.21327035","1107","","","Level 0","A"
"at:41:10453:0:10","Oberwart Hauptplatz","47.28732756","16.21327934","1107","","","Level 0","J"
"at:41:10453:0:2","Oberwart Hauptplatz","47.28760785","16.21343205","1107","","","Level 0","B"
"at:41:10453:0:3","Oberwart Hauptplatz","47.28754083","16.21324341","1107","","","Level 0","C"
"at:41:10453:0:4","Oberwart Hauptplatz","47.28744943","16.21342307","1107","","","Level 0","D"
"at:41:10453:0:5","Oberwart Hauptplatz","47.28749208","16.21318052","1107","","","Level 0","E"
"at:41:10453:0:6","Oberwart Hauptplatz","47.28739458","16.21336019","1107","","","Level 0","F"
"at:41:10453:0:7","Oberwart Hauptplatz","47.28747989","16.21315357","1107","","","Level 0","G"
"at:41:10453:0:8","Oberwart Hauptplatz","47.28738240","16.21334222","1107","","","Level 0","H"
"at:41:10453:0:9","Oberwart Hauptplatz","47.28743114","16.21309069","1107","","","Level 0","I"
"at:41:10454:0:1","Oberwart Krankenhaus","47.28030132","16.20491602","1107","","","Level 0","1"
"at:41:10454:0:2","Oberwart Krankenhaus","47.28080714","16.20410754","1107","","","Level 0","2"
"at:41:10455:0:1","Oberwart Badgasse","47.28671821","16.20980286","1107","","","Level 0","1"
"at:41:10456:0:1","Riedlingsdorf Privatgasse","47.34821501","16.13322148","1110","","","Level 0","1"
"at:41:10456:0:2","Riedlingsdorf Privatgasse","47.34817849","16.13312267","1110","","","Level 0","2"
"at:41:10457:0:1","Pinkafeld Marktplatz","47.37093085","16.12275611","1108","","","Level 0","1"
"at:41:10457:0:2","Pinkafeld Marktplatz","47.37083959","16.12262136","1108","","","Level 0","2"
"at:41:10458:0:1","Pinkafeld Hocharter Straße","47.39062663","16.11251531","1108","","","Level 0","1"
"at:41:10458:0:3","Pinkafeld Hocharter Straße","47.39009145","16.11255125","1108","","","Level 0","3"
"at:41:10459:0:1","Litzelsdorf Ortsmitte","47.20769304","16.16172502","1126","","","Level 0","1"
"at:41:10460:0:1","Stegersbach P+R/Hauptplatz","47.15851961","16.16827374","1127","","","Level 0","1"
"at:41:10461:0:1","Rauchwart im Bgld Abzw. Badesee","47.13337192","16.22597253","1023","","","Level 0","1"
"at:41:10461:0:2","Rauchwart im Bgld Abzw. Badesee","47.13324358","16.22537964","1023","","","Level 0","2"
"at:41:10462:0:1","St. Michael im Bgld Abzw. Schallendorf","47.12836662","16.25827595","1024","","","Level 0","1"
"at:41:10462:0:2","St. Michael im Bgld Abzw. Schallendorf","47.12884945","16.25744950","1024","","","Level 0","2"
"at:41:10463:0:1","St. Michael im Bgld Hauptplatz","47.12590964","16.26903777","1024","","","Level 0","1"
"at:41:10463:0:2","St. Michael im Bgld Hauptplatz","47.12627024","16.26919048","1024","","","Level 0","2"
"at:41:10465:0:1","Tobaj Gemeindeamt","47.09141431","16.30444037","1028","","","Level 0","1"
"at:41:10465:0:2","Tobaj Gemeindeamt","47.09159167","16.30420681","1028","","","Level 0","2"
"at:41:10466:0:1","Pinkafeld HTL","47.36569849","16.12133677","1108","","","Level 0","1"
"at:41:10467:0:1","Stegersbach Berghäuser","47.15248427","16.14992116","1127","","","Level 0","1"
"at:41:10467:0:2","Stegersbach Berghäuser","47.15255758","16.15016371","1127","","","Level 0","2"
"at:41:10468:0:1","Pinkafeld Burgenlandsiedlung Nord","47.39583827","16.10717034","1108","","","Level 0","1"
"at:41:10468:0:2","Pinkafeld Burgenlandsiedlung Nord","47.39590516","16.10726017","1108","","","Level 0","2"
"at:41:10473:0:1","Weppersdorf Ortsmitte","47.58136297","16.42576684","1090","","","Level 0","1"
"at:41:10473:0:2","Weppersdorf Ortsmitte","47.58138721","16.42594650","1090","","","Level 0","2"
"at:41:10474:0:1","Weppersdorf Raiffeisenplatz","47.57859370","16.42687176","1090","","","Level 0","1"
"at:41:10474:0:2","Weppersdorf Raiffeisenplatz","47.57825435","16.42717719","1090","","","Level 0","2"
"at:41:10475:0:1","Weppersdorf Busbahnhof/P+R","47.58650119","16.42187713","1090","","","Level 0","1"
"at:41:10475:0:2","Weppersdorf Busbahnhof/P+R","47.58658602","16.42178730","1090","","","Level 0","2"
"at:41:10475:0:3","Weppersdorf Busbahnhof/P+R","47.58665267","16.42173340","1090","","","Level 0","3"
"at:41:10477:0:1","Hornstein Esterhazystraße","47.88613128","16.43905292","1003","","","Level 0","1"
"at:41:10477:0:2","Hornstein Esterhazystraße","47.88605296","16.43925055","1003","","","Level 0","2"
"at:41:10478:0:1","Hornstein Ortsmitte","47.88001640","16.44313127","1003","","","Level 0","1"
"at:41:10481:0:1","Güssing Badstraße","47.05719650","16.31895715","1015","","","Level 0","1"
"at:41:10481:0:2","Güssing Badstraße","47.05722098","16.31833731","1015","","","Level 0","2"
"at:41:10482:0:1","Güssing Raiffeisenstraße","47.06448485","16.32638622","1015","","","Level 0","1"
"at:41:10482:0:2","Güssing Raiffeisenstraße","47.06442366","16.32632333","1015","","","Level 0","2"
"at:41:10485:0:1","Steinberg/Rabnitz Meierhofgasse","47.46967014","16.49313150","1088","","","Level 0","1"
"at:41:10485:0:2","Steinberg/Rabnitz Meierhofgasse","47.47000413","16.49300573","1088","","","Level 0","2"
"at:41:10492:0:1","Burgauberg B57a/Marienkapelle","47.16217224","16.13213452","1122","","","Level 0","1"
"at:41:10492:0:2","Burgauberg B57a/Marienkapelle","47.16256315","16.13064332","1122","","","Level 0","2"
"at:41:10493:0:1","Burgauberg Golfstraße","47.16070633","16.12520851","1122","","","Level 0","1"
"at:41:10493:0:2","Burgauberg Golfstraße","47.16129270","16.12563072","1122","","","Level 0","2"
"at:41:10494:0:1","Burgauberg Lafnitzstraße","47.15270419","16.11462635","1122","","","Level 0","1"
"at:41:10494:0:2","Burgauberg Lafnitzstraße","47.15297299","16.11485992","1122","","","Level 0","2"
"at:41:10496:0:1","Burgauberg Bergstraße","47.13945220","16.12298069","1122","","","Level 0","1"
"at:41:10498:0:1","Burgauberg Alte Volksschule","47.15099366","16.12298069","1122","","","Level 0","1"
"at:41:10499:0:1","Burgauberg Gemeindeamt","47.15498279","16.12425629","1122","","","Level 0","1"
"at:41:10500:0:1","Markt Allhau Abzw. Berghäuser","47.28060603","16.11167988","1102","","","Level 0","1"
"at:41:10500:0:2","Markt Allhau Abzw. Berghäuser","47.28072182","16.11106903","1102","","","Level 0","2"
"at:41:10502:0:1","Jormannsdorf Meierhofweg","47.34405171","16.23181158","1091","","","Level 0","1"
"at:41:10502:0:2","Jormannsdorf Meierhofweg","47.34411866","16.23158700","1091","","","Level 0","2"
"at:41:10503:0:2","Markt Allhau Hutweide","47.28950288","16.08036461","1102","","","Level 0","2"
"at:41:10504:0:1","Jormannsdorf Königsberger Allee","47.34717421","16.23011377","1091","","","Level 0","1"
"at:41:10504:0:2","Jormannsdorf Königsberger Allee","47.34707074","16.23003292","1091","","","Level 0","2"
"at:41:10508:0:1","Oberwart Wiener Straße/P+R","47.29635731","16.20532026","1107","","","Level 0","1"
"at:41:10508:0:2","Oberwart Wiener Straße/P+R","47.29596130","16.20576044","1107","","","Level 0","2"
"at:41:10509:0:1","Oberwart Johann-Strauß-Gasse Ost","47.29153188","16.20727859","1107","","","Level 0","1"
"at:41:10509:0:2","Oberwart Johann-Strauß-Gasse Ost","47.29131863","16.20764690","1107","","","Level 0","2"
"at:41:10510:0:1","Oberwart Mühlgasse Süd","47.28719959","16.19384878","1107","","","Level 0","1"
"at:41:10510:0:2","Oberwart Mühlgasse Süd","47.28766270","16.19462133","1107","","","Level 0","2"
"at:41:10512:0:1","Pinkafeld Mittelschule","47.36735952","16.12526241","1108","","","Level 0","1"
"at:41:10513:0:1","Pinkafeld Schloßgasse","47.36704922","16.12337594","1108","","","Level 0","1"
"at:41:10513:0:2","Pinkafeld Schloßgasse","47.36693362","16.12268424","1108","","","Level 0","2"
"at:41:10519:0:1","Stegersbach HAK","47.16338770","16.15905703","1127","","","Level 0","1"
"at:41:10519:0:2","Stegersbach HAK","47.16346710","16.15886838","1127","","","Level 0","2"
"at:41:10520:0:1","Stegersbach Oberbergen","47.16032152","16.14647163","1127","","","Level 0","1"
"at:41:10520:0:2","Stegersbach Oberbergen","47.16044979","16.14662434","1127","","","Level 0","2"
"at:41:10523:0:1","Steinbrückl Abzw. Markt Allhau","47.27618752","16.15655073","1107","","","Level 0","1"
"at:41:10523:0:2","Steinbrückl Abzw. Markt Allhau","47.27471866","16.15569733","1107","","","Level 0","2"
"at:41:10523:0:3","Steinbrückl Abzw. Markt Allhau","47.27552318","16.15788922","1107","","","Level 0","3"
"at:41:10528:0:1","Unterwaldbauern Landesstraße","47.37195901","16.08643722","1100","","","Level 0","1"
"at:41:10528:0:2","Unterwaldbauern Landesstraße","47.37147839","16.08538619","1100","","","Level 0","2"
"at:41:10529:0:1","Wolfau Abzw. Obere Bergen","47.26859900","16.08787452","1119","","","Level 0","1"
"at:41:10529:0:2","Wolfau Abzw. Obere Bergen","47.26909884","16.08772181","1119","","","Level 0","2"
"at:41:10533:0:1","Wolfau Kemeter Straße","47.25274190","16.10447539","1119","","","Level 0","1"
"at:41:10533:0:2","Wolfau Kemeter Straße","47.25282726","16.10429573","1119","","","Level 0","2"
"at:41:10534:0:1","Wolfau Untere Bergen","47.24675386","16.10386454","1119","","","Level 0","1"
"at:41:10534:0:2","Wolfau Untere Bergen","47.24692460","16.10346928","1119","","","Level 0","2"
"at:41:10562:0:1","Lutzmannsburg Therme","47.46555895","16.65788252","1124","","","Level 0","1"
"at:41:10565:0:1","Hackerberg Volksschule","47.19426554","16.11398855","1016","","","Level 0","1"
"at:41:10565:0:2","Hackerberg Volksschule","47.19454022","16.11480602","1016","","","Level 0","2"
"at:41:10566:0:1","Hackerberg Csarhäuser","47.18543205","16.11413228","1016","","","Level 0","1"
"at:41:10566:0:2","Hackerberg Csarhäuser","47.18550531","16.11428499","1016","","","Level 0","2"
"at:41:10568:0:1","Strebersdorf im Bgld Kirche","47.45530687","16.61444898","1124","","","Level 0","1"
"at:41:10568:0:2","Strebersdorf im Bgld Kirche","47.45546480","16.61467356","1124","","","Level 0","2"
"at:41:10570:0:1","Neudauberg Landesgrenze","47.17270728","16.10795187","1016","","","Level 0","1"
"at:41:10570:0:2","Neudauberg Landesgrenze","47.17265232","16.10790696","1016","","","Level 0","2"
"at:41:10582:0:1","Hirm Hauptstraße","47.78815826","16.45883382","1051","","","Level 0","1"
